Tattag,Tatzeit,Tatort,Stadt,Tatort2,Tbnr1,Geldbusse,lng,lat
09.01.2015,1328,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
09.01.2015,1240,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
09.01.2015,1338,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
12.02.2015,1014,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
12.02.2015,1022,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
09.03.2015,1407,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
09.03.2015,1432,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
09.03.2015,1342,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
07.12.2015,809,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
07.12.2015,800,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
07.12.2015,945,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
07.12.2015,1019,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,20,6.64620,51.44840
09.01.2015,1425,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1447,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1451,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1455,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1457,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1459,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1506,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1310,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1248,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1258,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1259,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1310,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1312,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1327,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1338,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1346,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1347,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1356,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1403,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1430,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1452,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1241,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1250,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1255,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1258,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1321,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.01.2015,1332,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1348,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1351,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1353,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1400,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1402,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1404,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1406,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.01.2015,1417,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
12.02.2015,949,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
12.02.2015,951,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
12.02.2015,952,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
12.02.2015,956,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
12.02.2015,1035,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
12.02.2015,1033,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1340,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1417,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1451,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1509,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1529,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1541,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1552,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1310,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1311,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1347,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1400,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1430,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1437,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1438,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1448,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1454,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1456,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1457,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1502,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1511,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1518,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1542,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1550,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
09.03.2015,1331,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1409,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
09.03.2015,1525,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
07.12.2015,1004,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,802,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,816,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,832,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,839,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,847,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,858,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,911,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,913,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,933,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,935,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,946,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,1032,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,1055,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,921,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
07.12.2015,1004,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
07.12.2015,1010,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
07.12.2015,1015,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
07.12.2015,928,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
07.12.2015,922,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
23.06.2015,852,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141712,80,6.64620,51.44840
23.06.2015,1024,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141238,40,6.64620,51.44840
23.06.2015,906,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64620,51.44840
23.06.2015,948,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
23.06.2015,951,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141237,25,6.64620,51.44840
23.06.2015,841,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
23.06.2015,853,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
23.06.2015,929,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64620,51.44840
23.06.2015,834,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
23.06.2015,907,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
23.06.2015,915,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
23.06.2015,950,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
23.06.2015,926,Bergstraße 14,Moers,Fahrtrichtung Innenstadt,141236,15,6.64620,51.44840
23.06.2015,948,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
23.06.2015,956,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
23.06.2015,835,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
23.06.2015,915,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
23.06.2015,935,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
23.06.2015,945,Bergstraße 14,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64620,51.44840
22.04.2015,1817,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,27,6.64624,51.44843
25.11.2015,1700,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141712,80,6.64624,51.44843
22.04.2015,1853,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141237,50,6.64624,51.44843
22.04.2015,1753,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,40,6.64624,51.44843
24.03.2015,1618,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141238,35,6.64624,51.44843
22.04.2015,1808,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64624,51.44843
22.04.2015,1802,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141238,35,6.64624,51.44843
25.11.2015,1816,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64624,51.44843
25.11.2015,1719,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141238,35,6.64624,51.44843
22.04.2015,1715,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,30,6.64624,51.44843
22.04.2015,1916,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,30,6.64624,51.44843
22.04.2015,1925,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,30,6.64624,51.44843
25.11.2015,1900,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,30,6.64624,51.44843
22.10.2015,1608,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,25,6.64624,51.44843
24.03.2015,1623,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
24.03.2015,1659,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
24.03.2015,1707,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
24.03.2015,1716,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
24.03.2015,1745,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.04.2015,1656,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.04.2015,1657,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.04.2015,1806,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.04.2015,1807,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.04.2015,1808,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.04.2015,1709,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141237,25,6.64624,51.44843
22.04.2015,1726,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141237,25,6.64624,51.44843
31.08.2015,1318,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
31.08.2015,1314,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
31.08.2015,1246,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141237,25,6.64624,51.44843
31.08.2015,1249,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141237,25,6.64624,51.44843
31.08.2015,1251,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141237,25,6.64624,51.44843
22.10.2015,1555,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.10.2015,1827,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.10.2015,1848,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.10.2015,1703,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.10.2015,1717,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.10.2015,1748,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
22.10.2015,1825,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
25.11.2015,1817,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
25.11.2015,1828,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
25.11.2015,1721,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
25.11.2015,1740,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141237,25,6.64624,51.44843
25.11.2015,1836,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141237,25,6.64624,51.44843
22.04.2015,1820,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,20,6.64624,51.44843
24.03.2015,1754,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1828,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1833,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1903,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1615,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1624,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1637,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1707,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1715,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1732,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1748,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1750,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1752,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1814,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1815,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1832,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1629,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1639,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
24.03.2015,1729,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1608,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1608,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1609,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1617,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1624,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1657,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1658,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1703,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1712,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1724,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1732,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1743,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1752,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1756,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
24.03.2015,1807,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1715,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1855,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1640,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1651,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1705,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1709,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1710,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1716,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1728,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1739,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1758,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1810,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1811,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1812,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1827,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1922,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1923,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.04.2015,1639,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1657,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1705,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1727,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1802,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1830,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1842,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1922,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.04.2015,1929,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
20.05.2015,1313,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
20.05.2015,1316,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
31.08.2015,1257,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
31.08.2015,1311,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
31.08.2015,1323,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
31.08.2015,1350,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
31.08.2015,1328,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
31.08.2015,1253,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
31.08.2015,1258,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
31.08.2015,1301,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
31.08.2015,1307,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
31.08.2015,1312,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
22.10.2015,1630,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1743,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1836,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1558,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1607,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1609,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1620,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1656,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1709,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1728,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1755,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1818,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1820,Bergstraße 16,Moers,Fahrtrichtung Heinrich Str.,141236,15,6.64624,51.44843
22.10.2015,1556,Bergstraße 16,Moers,Fahrtrichtung Innenstadt,141236,15,6.64624,51.44843
